,Course Name,Prereqs
1782,ECE 157A,"['E' 'C' 'E' ' ' '1' '0' '9' 'E' 'C' 'O' 'N' ' ' '1' '2' '0' 'A' 'M' 'A'
 'E' ' ' '1' '0' '8' 'M' 'A' 'T' 'H' ' ' '1' '8' '0' 'A' 'M' 'A' 'T' 'H'
 ' ' '1' '8' '0' 'B' 'M' 'A' 'T' 'H' ' ' '1' '8' '3' 'M' 'A' 'T' 'H' ' '
 '1' '8' '6' 'E' 'C' 'E' ' ' '1' '6' '1' 'A']"
1783,ECE 161B,['E' 'C' 'E' ' ' '1' '6' '1' 'E' 'C' 'E' ' ' '1' '6' '1' 'A']
1784,ECE 181,['E' 'C' 'E' ' ' '1' '0' '3' 'E' 'C' 'E' ' ' '1' '0' '7']
1785,ECE 175A,['E' 'C' 'E' ' ' '1' '0' '9' 'E' 'C' 'E' ' ' '1' '7' '4']
1787,ECE 172A,['E' 'C' 'E' ' ' '1' '0' '1']
1788,ECE 183,['E' 'C' 'E' ' ' '1' '0' '3' 'E' 'C' 'E' ' ' '1' '0' '7']
1791,ECON 101,['E' 'C' 'O' 'N' ' ' '1' '0' '0' 'B' 'E' 'C' 'O' 'N' ' ' '1' '0' '2']
1792,ECON 111,['E' 'C' 'O' 'N' ' ' '1' '1' '0' 'B']
1794,ECON 132,"['E' 'C' 'O' 'N' ' ' '1' 'E' 'C' 'O' 'N' ' ' '2' 'E' 'C' 'O' 'N' ' ' '3'
 'E' 'C' 'O' 'N' ' ' '1' '0' '0' 'A' 'E' 'C' 'O' 'N' ' ' '1' '3' '1' 'E'
 'S' 'Y' 'S' ' ' '1' '0' '3' 'M' 'A' 'E' ' ' '1' '2' '4' 'M' 'A' 'T' 'H'
 ' ' '1' '0' 'C' 'M' 'A' 'T' 'H' ' ' '2' '0' 'C' 'M' 'A' 'T' 'H' ' ' '3'
 '1' 'B' 'H']"
1796,ECON 136,['E' 'C' 'O' 'N' ' ' '1' '0' '0' 'B']
1797,ECON 112,"['E' 'C' 'O' 'N' ' ' '1' '1' '0' 'B' 'E' 'C' 'O' 'N' ' ' '1' '2' '0' 'B'
 'M' 'A' 'T' 'H' ' ' '1' '8' '1' 'B']"
1798,ECON 121,['E' 'C' 'O' 'N' ' ' '1' '2' '0' 'C']
1799,ECON 140,['E' 'C' 'O' 'N' ' ' '2' 'E' 'C' 'O' 'N' ' ' '1' '0' '0' 'B']
1800,ECON 143,['E' 'C' 'O' 'N' ' ' '1' '0' '0' 'C']
1801,ECON 145,['E' 'C' 'O' 'N' ' ' '2' 'E' 'C' 'O' 'N' ' ' '1' '0' '0' 'A']
1802,EDS 129B,"['E' 'D' 'S' ' ' '1' '2' '9' 'A' 'E' 'D' 'S' ' ' '1' '3' '6' 'E' 'D' 'S'
 ' ' '1' '3' '8' 'T' 'E' 'P' ' ' '1' '2' '9' 'A' 'T' 'E' 'P' ' ' '1' '3'
 '6' 'T' 'E' 'P' ' ' '1' '3' '8']"
1803,ECON 178,['E' 'C' 'O' 'N' ' ' '1' '2' '0' 'C']
1810,EDS 140,"['E' 'D' 'S' ' ' '1' '3' '0' 'E' 'D' 'S' ' ' '1' '3' '1' 'E' 'D' 'S' ' '
 '1' '3' '3' 'E' 'D' 'S' ' ' '1' '3' '5' 'E' 'D' 'S' ' ' '1' '3' '6' 'E'
 'D' 'S' ' ' '1' '3' '7']"
1816,ESYS 102,"['M' 'A' 'T' 'H' ' ' '1' '0' 'A' 'M' 'A' 'T' 'H' ' ' '2' '0' 'A' 'C' 'H'
 'E' 'M' ' ' '6' 'A' 'P' 'H' 'Y' 'S' ' ' '1' 'A' 'P' 'H' 'Y' 'S' ' ' '2'
 'A']"
1817,ETHN 100B,['E' 'T' 'H' 'N' ' ' '1' '0' '0' 'A']
1825,FMPH 193,"['F' 'P' 'M' 'U' ' ' '4' '0' 'F' 'P' 'M' 'U' ' ' '5' '0' 'F' 'P' 'M' 'U'
 ' ' '1' '0' '1' 'F' 'P' 'M' 'U' ' ' '1' '0' '2' 'F' 'P' 'M' 'U' ' ' '1'
 '1' '0']"
1826,FMPH 196B,['F' 'M' 'P' 'H' ' ' '1' '9' '6' 'A']
1829,HDS 110,['H' 'D' 'P' ' ' '1' 'H' 'D' 'S' ' ' '1' 'P' 'S' 'Y' 'C' ' ' '1' '0' '1']
1833,HDS 133,['H' 'D' 'P' ' ' '1' 'H' 'D' 'S' ' ' '1' 'P' 'S' 'Y' 'C' ' ' '1']
1841,HILA 102,"['C' 'A' 'T' ' ' '1' 'C' 'A' 'T' ' ' '2' 'C' 'A' 'T' ' ' '3' 'D' 'O' 'C'
 ' ' '1' 'D' 'O' 'C' ' ' '2' 'D' 'O' 'C' ' ' '3' 'H' 'I' 'L' 'D' ' ' '2'
 'A' 'H' 'I' 'L' 'D' ' ' '2' 'B' 'H' 'I' 'L' 'D' ' ' '2' 'C' 'H' 'I' 'L'
 'D' ' ' '7' 'A' 'H' 'I' 'L' 'D' ' ' '7' 'B' 'H' 'I' 'L' 'D' ' ' '7' 'C'
 'H' 'I' 'L' 'D' ' ' '1' '0' 'H' 'I' 'L' 'D' ' ' '1' '1' 'H' 'I' 'L' 'D'
 ' ' '1' '2' 'H' 'I' 'L' 'D' ' ' '1' '4' 'H' 'I' 'L' 'D' ' ' '3' '0' 'H'
 'U' 'M' ' ' '1' 'H' 'U' 'M' ' ' '2' 'H' 'U' 'M' ' ' '3' 'H' 'U' 'M' ' '
 '4' 'H' 'U' 'M' ' ' '5' 'M' 'C' 'W' 'P' ' ' '4' '0' 'M' 'C' 'W' 'P' ' '
 '4' '1' 'M' 'C' 'W' 'P' ' ' '5' '0' 'M' 'C' 'W' 'P' ' ' '1' '2' '5' 'M'
 'M' 'W' ' ' '1' '1' 'M' 'M' 'W' ' ' '1' '2' 'M' 'M' 'W' ' ' '1' '3' 'M'
 'M' 'W' ' ' '1' '4' 'M' 'M' 'W' ' ' '1' '5' 'M' 'M' 'W' ' ' '2' '1' 'M'
 'M' 'W' ' ' '2' '2' 'W' 'C' 'W' 'P' ' ' '1' '0' 'A' 'W' 'C' 'W' 'P' ' '
 '1' '0' 'B']"
1846,HINE 120,"['C' 'A' 'T' ' ' '1' 'C' 'A' 'T' ' ' '2' 'C' 'A' 'T' ' ' '3' 'D' 'O' 'C'
 ' ' '1' 'D' 'O' 'C' ' ' '2' 'D' 'O' 'C' ' ' '3' 'H' 'I' 'L' 'D' ' ' '2'
 'A' 'H' 'I' 'L' 'D' ' ' '2' 'B' 'H' 'I' 'L' 'D' ' ' '2' 'C' 'H' 'I' 'L'
 'D' ' ' '7' 'A' 'H' 'I' 'L' 'D' ' ' '7' 'B' 'H' 'I' 'L' 'D' ' ' '7' 'C'
 'H' 'I' 'L' 'D' ' ' '1' '0' 'H' 'I' 'L' 'D' ' ' '1' '1' 'H' 'I' 'L' 'D'
 ' ' '1' '2' 'H' 'I' 'L' 'D' ' ' '1' '4' 'H' 'I' 'L' 'D' ' ' '3' '0' 'H'
 'U' 'M' ' ' '1' 'H' 'U' 'M' ' ' '2' 'H' 'U' 'M' ' ' '3' 'H' 'U' 'M' ' '
 '4' 'H' 'U' 'M' ' ' '5' 'M' 'C' 'W' 'P' ' ' '4' '0' 'M' 'C' 'W' 'P' ' '
 '4' '1' 'M' 'C' 'W' 'P' ' ' '5' '0' 'M' 'C' 'W' 'P' ' ' '1' '2' '5' 'M'
 'M' 'W' ' ' '1' '1' 'M' 'M' 'W' ' ' '1' '2' 'M' 'M' 'W' ' ' '1' '3' 'M'
 'M' 'W' ' ' '1' '4' 'M' 'M' 'W' ' ' '1' '5' 'M' 'M' 'W' ' ' '2' '1' 'M'
 'M' 'W' ' ' '2' '2' 'W' 'C' 'W' 'P' ' ' '1' '0' 'A' 'W' 'C' 'W' 'P' ' '
 '1' '0' 'B']"
1851,JAPN 10B,['J' 'A' 'P' 'N' ' ' '1' '0' 'A']
1855,JAPN 130B,['J' 'A' 'P' 'N' ' ' '1' '3' '0' 'A']
1856,JAPN 135B,['J' 'A' 'P' 'N' ' ' '1' '3' '5' 'A']
1857,JAPN 140B,['J' 'A' 'P' 'N' ' ' '1' '4' '0' 'A']
1858,JAPN 150A,['J' 'A' 'P' 'N' ' ' '1' '4' '0' 'C']
1859,JWSP 2,['J' 'U' 'D' 'A' ' ' '1' 'J' 'W' 'S' 'P' ' ' '1']
1861,JAPN 20B,['J' 'A' 'P' 'N' ' ' '2' '0' 'A']
1862,LIGN 112,['L' 'I' 'G' 'N' ' ' '1' '1' '0']
1863,LIGN 121,['L' 'I' 'G' 'N' ' ' '1' '0' '1']
1865,LIGN 154,['L' 'I' 'G' 'N' ' ' '1' '0' '1']
1866,LIGN 111,['L' 'I' 'G' 'N' ' ' '1' '1' '0']
1869,LIGN 175,['L' 'I' 'G' 'N' ' ' '1' '0' '1']
1890,LTFR 116,['L' 'T' 'F' 'R' ' ' '5' '0']
1892,LTGK 2,['L' 'T' 'G' 'K' ' ' '1']
1893,LTFR 142,['L' 'T' 'F' 'R' ' ' '1' '1' '5' 'L' 'T' 'F' 'R' ' ' '1' '1' '6']
1894,LTGK 105,['L' 'T' 'G' 'K' ' ' '1' 'L' 'T' 'G' 'K' ' ' '2' 'L' 'T' 'G' 'K' ' ' '3']
1895,LTIT 2B,['L' 'T' 'I' 'T' ' ' '2' 'A']
1896,LTKO 2B,['L' 'T' 'K' 'O' ' ' '2' 'A']
1897,LTGM 2B,['L' 'T' 'G' 'M' ' ' '2' 'A']
1898,LTRU 1B,['L' 'T' 'R' 'U' ' ' '1' 'A']
1899,LTLA 103,['L' 'T' 'L' 'A' ' ' '1' 'L' 'T' 'L' 'A' ' ' '2' 'L' 'T' 'L' 'A' ' ' '3']
1900,LTRU 2B,['L' 'T' 'R' 'U' ' ' '2' 'A']
1901,LTSP 135B,"['L' 'T' 'S' 'P' ' ' '5' '0' 'A' 'L' 'T' 'S' 'P' ' ' '5' '0' 'B' 'L' 'T'
 'S' 'P' ' ' '5' '0' 'C']"
1902,LTSP 134,"['L' 'T' 'S' 'P' ' ' '5' '0' 'A' 'L' 'T' 'S' 'P' ' ' '5' '0' 'B' 'L' 'T'
 'S' 'P' ' ' '5' '0' 'C']"
1903,LTSP 172,"['L' 'T' 'S' 'P' ' ' '5' '0' 'A' 'L' 'T' 'S' 'P' ' ' '5' '0' 'B' 'L' 'T'
 'S' 'P' ' ' '5' '0' 'C']"
1904,LTLA 2,['L' 'T' 'L' 'A' ' ' '1']
1907,LTSP 174,"['L' 'T' 'S' 'P' ' ' '5' '0' 'A' 'L' 'T' 'S' 'P' ' ' '5' '0' 'B' 'L' 'T'
 'S' 'P' ' ' '5' '0' 'C']"
1909,MAE 118,['C' 'E' 'N' 'G' ' ' '1' '0' '1' 'A' 'M' 'A' 'E' ' ' '1' '0' '1' 'A']
1911,LTWR 114,"['L' 'T' 'W' 'R' ' ' '8' 'A' 'L' 'T' 'W' 'R' ' ' '8' 'B' 'L' 'T' 'W' 'R'
 ' ' '8' 'C']"
1914,MAE 113,"['C' 'E' 'N' 'G' ' ' '1' '0' '2' 'M' 'A' 'E' ' ' '1' '1' 'M' 'A' 'E' ' '
 '1' '1' '0' 'A' 'C' 'E' 'N' 'G' ' ' '1' '0' '1' 'A' 'M' 'A' 'E' ' ' '1'
 '0' '1' 'A' 'B' 'E' 'N' 'G' ' ' '1' '0' '3' 'B' 'C' 'E' 'N' 'G' ' ' '1'
 '0' '1' 'C' 'M' 'A' 'E' ' ' '1' '0' '1' 'B']"
1916,MAE 123,['M' 'A' 'E' ' ' '1' '0' '5']
1917,MAE 126A,"['C' 'E' 'N' 'G' ' ' '1' '0' '1' 'A' 'M' 'A' 'E' ' ' '1' '0' '1' 'A' 'M'
 'A' 'E' ' ' '1' '7' '0']"
1919,MAE 142,"['M' 'A' 'E' ' ' '1' '0' '4' 'E' 'C' 'E' ' ' '1' '7' '1' 'A' 'M' 'A' 'E'
 ' ' '1' '4' '3' 'B']"
1920,MAE 119,['P' 'H' 'Y' 'S' ' ' '2' 'C']
1921,MAE 155A,"['M' 'A' 'E' ' ' '2' 'M' 'A' 'E' ' ' '2' '1' 'S' 'E' ' ' '2' 'S' 'E' ' '
 '1' '0' '4' 'M' 'A' 'E' ' ' '1' '0' '4' 'M' 'A' 'E' ' ' '3' '0' 'B' 'M'
 'A' 'E' ' ' '1' '3' '0' 'C' 'S' 'E' ' ' '1' '6' '0' 'B']"
1922,MAE 133,['M' 'A' 'E' ' ' '1' '3' '1' 'A' 'S' 'E' ' ' '1' '1' '0' 'A']
1924,MAE 171A,['M' 'A' 'E' ' ' '1' '7' '0' 'M' 'A' 'E' ' ' '1' '0' '1' 'A']
1925,MATH 100B,['M' 'A' 'T' 'H' ' ' '1' '0' '0' 'A']
1926,MAE 175A,"['C' 'E' 'N' 'G' ' ' '1' '0' '1' 'B' 'M' 'A' 'E' ' ' '1' '0' '1' 'C' 'C'
 'E' 'N' 'G' ' ' '1' '2' '0' 'M' 'A' 'E' ' ' '1' '4' '3' 'B' 'M' 'A' 'E'
 ' ' '1' '7' '0']"
1930,MATH 104B,['M' 'A' 'T' 'H' ' ' '1' '0' '4' 'A']
1932,MATH 171A,"['M' 'A' 'T' 'H' ' ' '1' '8' 'M' 'A' 'T' 'H' ' ' '2' '0' 'F' 'M' 'A' 'T'
 'H' ' ' '3' '1' 'A' 'H' 'M' 'A' 'T' 'H' ' ' '2' '0' 'C']"
1933,MATH 121A,"['M' 'A' 'T' 'H' ' ' '1' '0' 'C' 'M' 'A' 'T' 'H' ' ' '2' '0' 'C' 'E' 'D'
 'S' ' ' '3' '0' 'M' 'A' 'T' 'H' ' ' '9' '5']"
1934,MATH 150B,['M' 'A' 'T' 'H' ' ' '1' '5' '0' 'A']
1935,MATH 15A,['C' 'S' 'E' ' ' '8' 'B' 'C' 'S' 'E' ' ' '1' '1']
1936,MATH 157,"['M' 'A' 'T' 'H' ' ' '2' '0' 'D' 'M' 'A' 'T' 'H' ' ' '1' '8' 'M' 'A' 'T'
 'H' ' ' '2' '0' 'F' 'M' 'A' 'T' 'H' ' ' '3' '1' 'A' 'H' 'C' 'O' 'G' 'S'
 ' ' '1' '8' 'C' 'S' 'E' ' ' '5' 'A' 'C' 'S' 'E' ' ' '8' 'A' 'C' 'S' 'E'
 ' ' '1' '1' 'D' 'S' 'C' ' ' '1' '0' 'E' 'C' 'E' ' ' '1' '5' 'E' 'C' 'E'
 ' ' '1' '4' '3' 'M' 'A' 'T' 'H' ' ' '1' '8' '9']"
1937,MATH 182,"['M' 'A' 'T' 'H' ' ' '1' '8' '0' 'A' 'M' 'A' 'T' 'H' ' ' '1' '8' 'M' 'A'
 'T' 'H' ' ' '3' '1' 'A' 'H']"
1938,MATH 186,['M' 'A' 'T' 'H' ' ' '2' '0' 'C' 'M' 'A' 'T' 'H' ' ' '3' '1' 'B' 'H']
1939,MATH 152,"['M' 'A' 'T' 'H' ' ' '2' '0' 'D' 'M' 'A' 'T' 'H' ' ' '1' '8' 'M' 'A' 'T'
 'H' ' ' '2' '0' 'F' 'M' 'A' 'T' 'H' ' ' '3' '1' 'A' 'H']"
1940,MATH 190B,['M' 'A' 'T' 'H' ' ' '1' '9' '0' 'A']
1941,MATH 194,"['M' 'A' 'T' 'H' ' ' '2' '0' 'D' 'M' 'A' 'T' 'H' ' ' '1' '8' 'M' 'A' 'T'
 'H' ' ' '2' '0' 'F' 'M' 'A' 'T' 'H' ' ' '3' '1' 'A' 'H' 'M' 'A' 'T' 'H'
 ' ' '1' '8' '0' 'A']"
1942,MATH 188,"['M' 'A' 'T' 'H' ' ' '3' '1' 'C' 'H' 'M' 'A' 'T' 'H' ' ' '1' '0' '9' 'M'
 'A' 'T' 'H' ' ' '1' '8' 'M' 'A' 'T' 'H' ' ' '3' '1' 'A' 'H' 'M' 'A' 'T'
 'H' ' ' '1' '0' '0' 'A' 'M' 'A' 'T' 'H' ' ' '1' '0' '3' 'A']"
1943,MATH 31BH,['M' 'A' 'T' 'H' ' ' '3' '1' 'A' 'H']
1944,MMW 12,"['A' 'W' 'P' ' ' '1' 'A' 'W' 'P' ' ' '2' 'A' 'A' 'W' 'P' ' ' '3' 'A' 'W'
 'P' ' ' '4' 'A' 'A' 'W' 'P' ' ' '1' 'A' 'W' 'P' ' ' '2' 'B' 'A' 'W' 'P'
 ' ' '3' 'A' 'W' 'P' ' ' '4' 'B']"
1946,MGT 137,['M' 'G' 'T' ' ' '5' 'E' 'C' 'O' 'N' ' ' '4' 'M' 'G' 'T' ' ' '4']
1947,MGT 184,"['E' 'C' 'O' 'N' ' ' '1' '7' '3' 'B' 'M' 'G' 'T' ' ' '1' '8' '1' 'M' 'G'
 'T' ' ' '1' '8' '7']"
1948,MUS 101B,['M' 'U' 'S' ' ' '2' 'C']
1949,MUS 106,['M' 'U' 'S' ' ' '2' 'C']
1950,MUS 120B,['M' 'U' 'S' ' ' '1' '2' '0' 'A']
1952,MUS 2BK,['M' 'U' 'S' ' ' '2' 'A' 'M' 'U' 'S' ' ' '2' 'A' 'K']
1953,MUS 174B,['M' 'U' 'S' ' ' '1' '7' '0' 'M' 'U' 'S' ' ' '1' '7' '4' 'A']
1954,MUS 1B,['M' 'U' 'S' ' ' '1' 'A']
1955,MUS 2B,['M' 'U' 'S' ' ' '2' 'A']
1957,MUS 33B,['M' 'U' 'S' ' ' '3' '3' 'A']
1958,NANO 101,"['C' 'H' 'E' 'M' ' ' '6' 'B' 'P' 'H' 'Y' 'S' ' ' '2' 'B' 'M' 'A' 'T' 'H'
 ' ' '2' '0' 'C' 'C' 'E' 'N' 'G' ' ' '1' '5' 'C' 'E' 'N' 'G' ' ' '1' '5'
 'R' 'M' 'A' 'E' ' ' '8' 'N' 'A' 'N' 'O' ' ' '1' '5' 'N' 'A' 'N' 'O' ' '
 '1' '5' 'R' 'N' 'A' 'N' 'O' ' ' '1' 'N' 'A' 'N' 'O' ' ' '4']"
1959,NANO 100L,['N' 'A' 'N' 'O' ' ' '1' '0' '8']
1960,NANO 104,['M' 'A' 'T' 'H' ' ' '2' '0' 'D' 'N' 'A' 'N' 'O' ' ' '1' '0' '1']
1961,NANO 120A,['N' 'A' 'N' 'O' ' ' '1' '1' '0']
1962,NANO 107,"['N' 'A' 'N' 'O' ' ' '1' '5' 'M' 'A' 'T' 'H' ' ' '2' '0' 'B' 'M' 'A' 'T'
 'H' ' ' '2' '0' 'D' 'P' 'H' 'Y' 'S' ' ' '2' 'B' 'N' 'A' 'N' 'O' ' ' '1'
 '0' '1']"
1963,NANO 111,['N' 'A' 'N' 'O' ' ' '1' '0' '2']
1965,NANO 158,['N' 'A' 'N' 'O' ' ' '1' '0' '8' 'N' 'A' 'N' 'O' ' ' '1' '4' '8']
1967,NANO 114,"['M' 'A' 'T' 'H' ' ' '2' '0' 'F' 'C' 'E' 'N' 'G' ' ' '1' '5' 'M' 'A' 'E'
 ' ' '8' 'N' 'A' 'N' 'O' ' ' '1' '5']"
1968,PHIL 111,['P' 'H' 'I' 'L' ' ' '1' '1' '0']
1971,PHIL 123,['P' 'H' 'I' 'L' ' ' '1' '2' '0']
1980,PHYS 100B,"['P' 'H' 'Y' 'S' ' ' '1' '0' '0' 'A' 'M' 'A' 'T' 'H' ' ' '2' '0' 'A' 'M'
 'A' 'T' 'H' ' ' '2' '0' 'B' 'M' 'A' 'T' 'H' ' ' '2' '0' 'C' 'M' 'A' 'T'
 'H' ' ' '3' '1' 'B' 'H' 'M' 'A' 'T' 'H' ' ' '2' '0' 'D' 'M' 'A' 'T' 'H'
 ' ' '2' '0' 'E' 'M' 'A' 'T' 'H' ' ' '3' '1' 'C' 'H' 'M' 'A' 'T' 'H' ' '
 '1' '8' 'M' 'A' 'T' 'H' ' ' '2' '0' 'F' 'M' 'A' 'T' 'H' ' ' '3' '1' 'A'
 'H']"
1982,PHYS 105A,"['P' 'H' 'Y' 'S' ' ' '2' 'B' 'P' 'H' 'Y' 'S' ' ' '4' 'C' 'P' 'H' 'Y' 'S'
 ' ' '2' 'C' 'P' 'H' 'Y' 'S' ' ' '4' 'B' 'P' 'H' 'Y' 'S' ' ' '2' 'D' 'P'
 'H' 'Y' 'S' ' ' '4' 'D' 'P' 'H' 'Y' 'S' ' ' '2' 'D' 'P' 'H' 'Y' 'S' ' '
 '4' 'E' 'M' 'A' 'T' 'H' ' ' '2' '0' 'A' 'M' 'A' 'T' 'H' ' ' '2' '0' 'B'
 'M' 'A' 'T' 'H' ' ' '2' '0' 'C' 'M' 'A' 'T' 'H' ' ' '3' '1' 'B' 'H' 'M'
 'A' 'T' 'H' ' ' '2' '0' 'D' 'M' 'A' 'T' 'H' ' ' '2' '0' 'E' 'M' 'A' 'T'
 'H' ' ' '3' '1' 'C' 'H' 'M' 'A' 'T' 'H' ' ' '1' '8' 'M' 'A' 'T' 'H' ' '
 '2' '0' 'F' 'M' 'A' 'T' 'H' ' ' '3' '1' 'A' 'H']"
1983,PHYS 110B,"['P' 'H' 'Y' 'S' ' ' '1' '1' '0' 'A' 'M' 'A' 'T' 'H' ' ' '2' '0' 'A' 'M'
 'A' 'T' 'H' ' ' '2' '0' 'B' 'M' 'A' 'T' 'H' ' ' '2' '0' 'C' 'M' 'A' 'T'
 'H' ' ' '3' '1' 'B' 'H' 'M' 'A' 'T' 'H' ' ' '2' '0' 'D' 'M' 'A' 'T' 'H'
 ' ' '2' '0' 'E' 'M' 'A' 'T' 'H' ' ' '3' '1' 'C' 'H' 'M' 'A' 'T' 'H' ' '
 '1' '8' 'M' 'A' 'T' 'H' ' ' '2' '0' 'F' 'M' 'A' 'T' 'H' ' ' '3' '1' 'A'
 'H']"
1984,PHYS 124,['P' 'H' 'Y' 'S' ' ' '1' '2' '0']
1985,PHYS 4D,"['P' 'H' 'Y' 'S' ' ' '2' 'A' 'P' 'H' 'Y' 'S' ' ' '4' 'A' 'P' 'H' 'Y' 'S'
 ' ' '2' 'B' 'P' 'H' 'Y' 'S' ' ' '4' 'C' 'P' 'H' 'Y' 'S' ' ' '2' 'C' 'P'
 'H' 'Y' 'S' ' ' '4' 'B' 'M' 'A' 'T' 'H' ' ' '2' '0' 'A' 'M' 'A' 'T' 'H'
 ' ' '2' '0' 'B' 'M' 'A' 'T' 'H' ' ' '2' '0' 'C' 'M' 'A' 'T' 'H' ' ' '3'
 '1' 'B' 'H' 'M' 'A' 'T' 'H' ' ' '2' '0' 'E' 'M' 'A' 'T' 'H' ' ' '3' '1'
 'C' 'H' 'M' 'A' 'T' 'H' ' ' '1' '8' 'M' 'A' 'T' 'H' ' ' '2' '0' 'F' 'M'
 'A' 'T' 'H' ' ' '3' '1' 'A' 'H']"
1988,PHYS 152A,['C' 'H' 'E' 'M' ' ' '1' '3' '0' 'P' 'H' 'Y' 'S' ' ' '1' '3' '0' 'A']
1989,PHYS 130C,['P' 'H' 'Y' 'S' ' ' '1' '3' '0' 'B']
1990,PHYS 140B,['P' 'H' 'Y' 'S' ' ' '1' '4' '0' 'A' 'P' 'H' 'Y' 'S' ' ' '1' '3' '0' 'B']
1996,POLI 100X,"['E' 'C' 'O' 'N' ' ' '5' 'P' 'O' 'L' 'I' ' ' '5' 'P' 'O' 'L' 'I' ' ' '5'
 'D' 'P' 'O' 'L' 'I' ' ' '3' '0' 'P' 'O' 'L' 'I' ' ' '3' '0' 'D']"
2018,POLI 174,['P' 'O' 'L' 'I' ' ' '1' '1' '2' 'A' 'P' 'O' 'L' 'I' ' ' '1' '1' '8']
2019,POLI 191B,['P' 'O' 'L' 'I' ' ' '1' '9' '1' 'A']
2022,PSYC 115A,"['B' 'E' 'N' 'G' ' ' '1' '0' '0' 'B' 'I' 'E' 'B' ' ' '1' '0' '0' 'C' 'O'
 'G' 'S' ' ' '1' '4' 'B' 'E' 'C' 'O' 'N' ' ' '1' '2' '0' 'A' 'M' 'A' 'T'
 'H' ' ' '1' '1' 'M' 'A' 'T' 'H' ' ' '1' '8' '1' 'A' 'M' 'A' 'T' 'H' ' '
 '1' '8' '1' 'B' 'M' 'A' 'T' 'H' ' ' '1' '8' '1' 'C' 'M' 'A' 'T' 'H' ' '
 '1' '8' '1' 'D' 'M' 'A' 'T' 'H' ' ' '1' '8' '3' 'M' 'A' 'T' 'H' ' ' '1'
 '8' '6' 'P' 'S' 'Y' 'C' ' ' '6' '0']"
2024,PSYC 116B,['P' 'S' 'Y' 'C' ' ' '1' '1' '6' 'A']
2026,PSYC 151,"['C' 'O' 'G' 'S' ' ' '1' '4' 'B' 'M' 'A' 'T' 'H' ' ' '1' '1' 'P' 'S' 'Y'
 'C' ' ' '6' '0']"
2031,SE 103,"['S' 'E' ' ' '9' 'M' 'A' 'E' ' ' '1' '3' '0' 'A' 'S' 'E' ' ' '1' '0' '1'
 'A' 'S' 'E' ' ' '1' '0' '4' 'S' 'E' ' ' '1' '0' '4' 'L']"
2033,PSYC 194B,['P' 'S' 'Y' 'C' ' ' '1' '9' '4' 'A']
2034,SE 115,['P' 'H' 'Y' 'S' ' ' '2' 'A' 'M' 'A' 'T' 'H' ' ' '2' '0' 'D']
2035,PSYC 81,"['C' 'O' 'G' 'S' ' ' '1' '4' 'B' 'M' 'A' 'T' 'H' ' ' '1' '1' 'P' 'S' 'Y'
 'C' ' ' '6' '0']"
2039,SE 151A,['S' 'E' ' ' '1' '0' '3' 'S' 'E' ' ' '1' '3' '0' 'A']
2040,SE 182,['S' 'E' ' ' '1' '8' '1']
2041,SE 140A,['S' 'E' ' ' '1' '3' '0' 'B' 'S' 'E' ' ' '1' '5' '0']
2042,SE 160A,"['M' 'A' 'E' ' ' '2' '1' 'S' 'E' ' ' '1' '0' '4' 'L' 'S' 'E' ' ' '1' '0'
 '5' 'M' 'A' 'E' ' ' '3' '0' 'B' 'M' 'A' 'E' ' ' '1' '3' '0' 'B' 'S' 'E'
 ' ' '1' '0' '1' 'B' 'M' 'A' 'E' ' ' '1' '3' '1' 'A' 'S' 'E' ' ' '1' '1'
 '0' 'A']"
2043,SE 143A,['S' 'E' ' ' '3' 'S' 'E' ' ' '1' '4' '2' 'S' 'E' ' ' '1' '6' '0' 'B']
2046,SE 171,"['M' 'A' 'E' ' ' '1' '3' '1' 'A' 'S' 'E' ' ' '1' '1' '0' 'A' 'M' 'A' 'E'
 ' ' '1' '3' '1' 'B' 'S' 'E' ' ' '1' '1' '0' 'B']"
2047,SIO 102,"['E' 'R' 'T' 'H' ' ' '5' '0' 'S' 'I' 'O' ' ' '5' '0' 'C' 'H' 'E' 'M' ' '
 '6' 'A' 'C' 'H' 'E' 'M' ' ' '6' 'B' 'C' 'H' 'E' 'M' ' ' '6' 'C']"
2048,SIO 104,['B' 'I' 'L' 'D' ' ' '3']
2049,SIO 115,"['M' 'A' 'T' 'H' ' ' '2' '0' 'C' 'M' 'A' 'T' 'H' ' ' '3' '1' 'B' 'H' 'P'
 'H' 'Y' 'S' ' ' '2' 'C']"
2050,SIO 120,['S' 'I' 'O' ' ' '5' '0']
2053,SIO 119,"['C' 'H' 'E' 'M' ' ' '6' 'C' 'C' 'H' 'E' 'M' ' ' '6' 'C' 'H' 'P' 'H' 'Y'
 'S' ' ' '1' 'C' 'P' 'H' 'Y' 'S' ' ' '2' 'C']"
2054,SIO 124,"['C' 'H' 'E' 'M' ' ' '6' 'C' 'B' 'I' 'L' 'D' ' ' '1' 'B' 'I' 'L' 'D' ' '
 '3']"
2055,SIO 143,"['P' 'H' 'Y' 'S' ' ' '1' 'C' 'P' 'H' 'Y' 'S' ' ' '2' 'C' 'C' 'H' 'E' 'M'
 ' ' '6' 'C' 'C' 'H' 'E' 'M' ' ' '6' 'C' 'H']"
2056,SIO 146,['B' 'I' 'L' 'D' ' ' '2']
